bitrate,trial,sender_rc,receiver_rc,Xfer_time,Xfer_success,in_file_size,out_file_size,dtgrms_sent,dtgrms_received,dtgrms_corrupt,tx_errors,tx_dropped,rx_errors,rx_dropped,snmp_OutDatagrams,snmp_SndbufErrors,snmp_InDatagrams,snmp_InErrors,snmp_RcvbufErrors
1000000000,0,0,0,1.3232142925262451,True,125000000,125000000,na,na,na,0,0,0,0,13575,881,13572,0,0
1000000000,1,0,0,1.3322029113769531,True,125000000,125000000,na,na,na,0,0,0,0,13575,907,13572,0,0
1000000000,2,0,0,1.3118059635162354,True,125000000,125000000,na,na,na,0,0,0,0,13575,848,13572,0,0
1000000000,3,0,0,1.291609525680542,True,125000000,125000000,na,na,na,0,0,0,0,13575,847,13572,0,0
1000000000,4,0,0,1.3366549015045166,True,125000000,125000000,na,na,na,0,0,0,0,13575,876,13572,0,0
1000000000,5,0,0,1.3256468772888184,True,125000000,125000000,na,na,na,0,0,0,0,13575,896,13572,0,0
1000000000,6,0,0,1.3320958614349365,True,125000000,125000000,na,na,na,0,0,0,0,13575,924,13572,0,0
1000000000,7,0,0,1.3089003562927246,True,125000000,125000000,na,na,na,0,0,0,0,13575,900,13572,0,0
1000000000,8,0,0,1.2974371910095215,True,125000000,125000000,na,na,na,0,0,0,0,13575,841,13572,0,0
1000000000,9,0,0,1.3307533264160156,True,125000000,125000000,na,na,na,0,0,0,0,13575,873,13572,0,0
1000000000,10,0,0,1.3130145072937012,True,125000000,125000000,na,na,na,0,0,0,0,13575,924,13572,0,0
1000000000,11,0,0,1.293853759765625,True,125000000,125000000,na,na,na,0,0,0,0,13575,883,13572,0,0
1000000000,12,0,0,1.3381009101867676,True,125000000,125000000,na,na,na,0,0,0,0,13575,868,13572,0,0
1000000000,13,0,0,1.3093645572662354,True,125000000,125000000,na,na,na,0,0,0,0,13575,911,13572,0,0
1000000000,14,0,0,1.3199129104614258,True,125000000,125000000,na,na,na,0,0,0,0,13575,941,13572,0,0
1000000000,15,0,0,1.3128950595855713,True,125000000,125000000,na,na,na,0,0,0,0,13575,953,13572,0,0
1000000000,16,0,0,1.3138902187347412,True,125000000,125000000,na,na,na,0,0,0,0,13575,900,13572,0,0
1000000000,17,0,0,1.311431646347046,True,125000000,125000000,na,na,na,0,0,0,0,13575,878,13572,0,0
1000000000,18,0,0,1.3351404666900635,True,125000000,125000000,na,na,na,0,0,0,0,13575,853,13572,0,0
1000000000,19,0,0,1.3141450881958008,True,125000000,125000000,na,na,na,0,0,0,0,13575,894,13572,0,0
1000000000,20,0,0,1.3228554725646973,True,125000000,125000000,na,na,na,0,0,0,0,13575,878,13572,0,0
1000000000,21,0,0,1.3226029872894287,True,125000000,125000000,na,na,na,0,0,0,0,13575,923,13572,0,0
1000000000,22,0,0,1.3036820888519287,True,125000000,125000000,na,na,na,0,0,0,0,13575,846,13572,0,0
1000000000,23,0,0,1.3122649192810059,True,125000000,125000000,na,na,na,0,0,0,0,13575,899,13572,0,0
1000000000,24,0,0,1.3128747940063477,True,125000000,125000000,na,na,na,0,0,0,0,13575,924,13572,0,0
1000000000,25,0,0,1.3114676475524902,True,125000000,125000000,na,na,na,0,0,0,0,13575,866,13572,0,0
1000000000,26,0,0,1.3114826679229736,True,125000000,125000000,na,na,na,0,0,0,0,13575,868,13572,0,0
1000000000,27,0,0,1.3405005931854248,True,125000000,125000000,na,na,na,0,0,0,0,13575,879,13572,0,0
1000000000,28,0,0,1.336874008178711,True,125000000,125000000,na,na,na,0,0,0,0,13575,917,13572,0,0
1000000000,29,0,0,1.3155338764190674,True,125000000,125000000,na,na,na,0,0,0,0,13575,921,13572,0,0
1000000000,30,0,0,1.338552713394165,True,125000000,125000000,na,na,na,0,0,0,0,13575,890,13572,0,0
1000000000,31,0,0,1.3091487884521484,True,125000000,125000000,na,na,na,0,0,0,0,13575,911,13572,0,0
1000000000,32,0,0,1.3168559074401855,True,125000000,125000000,na,na,na,0,0,0,0,13575,899,13572,0,0
1000000000,33,0,0,1.3107249736785889,True,125000000,125000000,na,na,na,0,0,0,0,13575,942,13572,0,0
1000000000,34,0,0,1.298487901687622,True,125000000,125000000,na,na,na,0,0,0,0,13575,863,13572,0,0
1000000000,35,0,0,1.3009014129638672,True,125000000,125000000,na,na,na,0,0,0,0,13575,873,13572,0,0
1000000000,36,0,0,1.3013319969177246,True,125000000,125000000,na,na,na,0,0,0,0,13575,851,13572,0,0
1000000000,37,0,0,1.3277442455291748,True,125000000,125000000,na,na,na,0,0,0,0,13575,897,13572,0,0
1000000000,38,0,0,1.2989721298217773,True,125000000,125000000,na,na,na,0,0,0,0,13575,922,13572,0,0
1000000000,39,0,0,1.4861319065093994,True,125000000,125000000,na,na,na,0,0,0,0,13575,877,13572,0,0
1000000000,40,0,0,1.2962710857391357,True,125000000,125000000,na,na,na,0,0,0,0,13575,885,13572,0,0
1000000000,41,0,0,1.3349239826202393,True,125000000,125000000,na,na,na,0,0,0,0,13575,924,13572,0,0
1000000000,42,0,0,1.3125402927398682,True,125000000,125000000,na,na,na,0,0,0,0,13575,871,13572,0,0
1000000000,43,0,0,1.3326280117034912,True,125000000,125000000,na,na,na,0,0,0,0,13575,897,13572,0,0
1000000000,44,0,0,1.3208098411560059,True,125000000,125000000,na,na,na,0,0,0,0,13575,894,13572,0,0
1000000000,45,0,0,1.325166940689087,True,125000000,125000000,na,na,na,0,0,0,0,13575,900,13572,0,0
1000000000,46,0,0,1.3119347095489502,True,125000000,125000000,na,na,na,0,0,0,0,13575,884,13572,0,0
1000000000,47,0,0,2.365992307662964,True,125000000,125000000,na,na,na,0,0,0,0,13575,889,13572,0,0
1000000000,48,0,0,1.3289105892181396,True,125000000,125000000,na,na,na,0,0,0,0,13575,873,13572,0,0
1000000000,49,0,0,1.350846767425537,True,125000000,125000000,na,na,na,0,0,0,0,13575,906,13572,0,0
1000000000,50,0,0,1.3464024066925049,True,125000000,125000000,na,na,na,0,0,0,0,13575,923,13572,0,0
1000000000,51,0,0,1.3086211681365967,True,125000000,125000000,na,na,na,0,0,0,0,13575,905,13572,0,0
1000000000,52,0,0,1.3044400215148926,True,125000000,125000000,na,na,na,0,0,0,0,13575,905,13572,0,0
1000000000,53,0,0,1.318335771560669,True,125000000,125000000,na,na,na,0,0,0,0,13575,952,13572,0,0
1000000000,54,0,0,1.2936460971832275,True,125000000,125000000,na,na,na,0,0,0,0,13575,901,13572,0,0
1000000000,55,0,0,1.3029038906097412,True,125000000,125000000,na,na,na,0,0,0,0,13575,888,13572,0,0
1000000000,56,0,0,1.3010609149932861,True,125000000,125000000,na,na,na,0,0,0,0,13575,869,13572,0,0
1000000000,57,0,0,1.2927451133728027,True,125000000,125000000,na,na,na,0,0,0,0,13575,852,13572,0,0
1000000000,58,0,0,1.3245515823364258,True,125000000,125000000,na,na,na,0,0,0,0,13575,875,13572,0,0
1000000000,59,0,0,1.3298258781433105,True,125000000,125000000,na,na,na,0,0,0,0,13575,887,13572,0,0
1000000000,60,0,0,1.3095057010650635,True,125000000,125000000,na,na,na,0,0,0,0,13575,893,13572,0,0
1000000000,61,0,0,1.3054215908050537,True,125000000,125000000,na,na,na,0,0,0,0,13575,880,13572,0,0
1000000000,62,0,0,1.3123173713684082,True,125000000,125000000,na,na,na,0,0,0,0,13575,864,13572,0,0
1000000000,63,0,0,1.3195974826812744,True,125000000,125000000,na,na,na,0,0,0,0,13575,906,13572,0,0
1000000000,64,0,0,1.3235034942626953,True,125000000,125000000,na,na,na,0,0,0,0,13575,900,13572,0,0
1000000000,65,0,0,1.304689884185791,True,125000000,125000000,na,na,na,0,0,0,0,13575,884,13572,0,0
1000000000,66,0,0,1.3096365928649902,True,125000000,125000000,na,na,na,0,0,0,0,13575,871,13572,0,0
1000000000,67,0,0,1.3056042194366455,True,125000000,125000000,na,na,na,0,0,0,0,13575,903,13572,0,0
1000000000,68,0,0,1.318871259689331,True,125000000,125000000,na,na,na,0,0,0,0,13575,892,13572,0,0
1000000000,69,0,0,1.3001949787139893,True,125000000,125000000,na,na,na,0,0,0,0,13575,883,13572,0,0
1000000000,70,0,0,1.3252856731414795,True,125000000,125000000,na,na,na,0,0,0,0,13575,921,13572,0,0
1000000000,71,0,0,1.3225774765014648,True,125000000,125000000,na,na,na,0,0,0,0,13575,915,13572,0,0
1000000000,72,0,0,1.315276861190796,True,125000000,125000000,na,na,na,0,0,0,0,13575,924,13572,0,0
1000000000,73,0,0,1.3124217987060547,True,125000000,125000000,na,na,na,0,0,0,0,13575,883,13572,0,0
1000000000,74,0,0,1.2895503044128418,True,125000000,125000000,na,na,na,0,0,0,0,13575,891,13572,0,0
1000000000,75,0,0,1.294555902481079,True,125000000,125000000,na,na,na,0,0,0,0,13575,864,13572,0,0
1000000000,76,0,0,1.2933979034423828,True,125000000,125000000,na,na,na,0,0,0,0,13575,881,13572,0,0
1000000000,77,0,0,1.3238697052001953,True,125000000,125000000,na,na,na,0,0,0,0,13575,880,13572,0,0
1000000000,78,0,0,1.3161780834197998,True,125000000,125000000,na,na,na,0,0,0,0,13575,884,13572,0,0
1000000000,79,0,0,1.324026346206665,True,125000000,125000000,na,na,na,0,0,0,0,13575,912,13572,0,0
1000000000,80,0,0,1.3141613006591797,True,125000000,125000000,na,na,na,0,0,0,0,13575,855,13572,0,0
1000000000,81,0,0,1.3160033226013184,True,125000000,125000000,na,na,na,0,0,0,0,13575,907,13572,0,0
1000000000,82,0,0,1.31498122215271,True,125000000,125000000,na,na,na,0,0,0,0,13575,884,13572,0,0
1000000000,83,0,0,1.3548855781555176,True,125000000,125000000,na,na,na,0,0,0,0,13575,882,13572,0,0
1000000000,84,0,0,1.3244640827178955,True,125000000,125000000,na,na,na,0,0,0,0,13575,944,13572,0,0
1000000000,85,0,0,1.3010153770446777,True,125000000,125000000,na,na,na,0,0,0,0,13575,914,13572,0,0
1000000000,86,0,0,1.2990026473999023,True,125000000,125000000,na,na,na,0,0,0,0,13575,918,13572,0,0
1000000000,87,0,0,1.30281662940979,True,125000000,125000000,na,na,na,0,0,0,0,13575,889,13572,0,0
1000000000,88,0,0,1.3097007274627686,True,125000000,125000000,na,na,na,0,0,0,0,13575,891,13572,0,0
1000000000,89,0,0,1.3052642345428467,True,125000000,125000000,na,na,na,0,0,0,0,13575,887,13572,0,0
1000000000,90,0,0,1.3045148849487305,True,125000000,125000000,na,na,na,0,0,0,0,13575,918,13572,0,0
1000000000,91,0,0,1.3180291652679443,True,125000000,125000000,na,na,na,0,0,0,0,13575,891,13572,0,0
1000000000,92,0,0,1.3159735202789307,True,125000000,125000000,na,na,na,0,0,0,0,13575,900,13572,0,0
1000000000,93,0,0,1.297189712524414,True,125000000,125000000,na,na,na,0,0,0,0,13575,879,13572,0,0
1000000000,94,0,0,1.3021042346954346,True,125000000,125000000,na,na,na,0,0,0,0,13575,914,13572,0,0
1000000000,95,0,0,1.316117525100708,True,125000000,125000000,na,na,na,0,0,0,0,13575,922,13572,0,0
1000000000,96,0,0,1.3236360549926758,True,125000000,125000000,na,na,na,0,0,0,0,13575,895,13572,0,0
1000000000,97,0,0,1.3084495067596436,True,125000000,125000000,na,na,na,0,0,0,0,13575,900,13572,0,0
1000000000,98,0,0,1.3070106506347656,True,125000000,125000000,na,na,na,0,0,0,0,13575,901,13572,0,0
1000000000,99,0,0,1.3163836002349854,True,125000000,125000000,na,na,na,0,0,0,0,13575,891,13572,0,0
1000000000,100,0,0,1.3060779571533203,True,125000000,125000000,na,na,na,0,0,0,0,13575,898,13572,0,0
1000000000,101,0,0,1.3002474308013916,True,125000000,125000000,na,na,na,0,0,0,0,13575,894,13572,0,0
