bitrate,trial,sender_rc,receiver_rc,Xfer_time,Xfer_success,in_file_size,out_file_size,dtgrms_sent,dtgrms_received,dtgrms_corrupt,tx_errors,tx_dropped,rx_errors,rx_dropped,snmp_OutDatagrams,snmp_SndbufErrors,snmp_InDatagrams,snmp_InErrors,snmp_RcvbufErrors
750000000,0,0,0,2.90267276763916,True,125000000,125000000,na,na,na,0,0,0,0,27294,478,27291,0,0
750000000,1,0,0,2.921936273574829,True,125000000,125000000,na,na,na,0,0,0,0,27294,463,27291,0,0
750000000,2,0,0,2.9210660457611084,True,125000000,125000000,na,na,na,0,0,0,0,27294,466,27291,0,0
750000000,3,0,0,2.915771961212158,True,125000000,125000000,na,na,na,0,0,0,0,27294,453,27291,0,0
750000000,4,0,0,2.9176712036132812,True,125000000,125000000,na,na,na,0,0,0,0,27294,453,27291,0,0
750000000,5,0,0,4.379938125610352,True,125000000,125000000,na,na,na,0,0,0,0,27294,515,27291,0,0
750000000,6,0,0,2.912928819656372,True,125000000,125000000,na,na,na,0,0,0,0,27294,452,27291,0,0
750000000,7,0,0,2.916670560836792,True,125000000,125000000,na,na,na,0,0,0,0,27294,447,27291,0,0
750000000,8,0,0,2.9217469692230225,True,125000000,125000000,na,na,na,0,0,0,0,27294,499,27291,0,0
750000000,9,0,0,2.9376654624938965,True,125000000,125000000,na,na,na,0,0,0,0,27294,416,27291,0,0
750000000,10,0,0,2.922139883041382,True,125000000,125000000,na,na,na,0,0,0,0,27294,484,27291,0,0
750000000,11,0,0,2.946582317352295,True,125000000,125000000,na,na,na,0,0,0,0,27294,382,27291,0,0
750000000,12,0,0,2.9067375659942627,True,125000000,125000000,na,na,na,0,0,0,0,27294,478,27291,0,0
750000000,13,0,0,2.922083616256714,True,125000000,125000000,na,na,na,0,0,0,0,27294,450,27291,0,0
750000000,14,0,0,2.9113619327545166,True,125000000,125000000,na,na,na,0,0,0,0,27294,469,27291,0,0
750000000,15,0,0,2.9175145626068115,True,125000000,125000000,na,na,na,0,0,0,0,27294,460,27291,0,0
750000000,16,0,0,2.9283390045166016,True,125000000,125000000,na,na,na,0,0,0,0,27294,435,27291,0,0
750000000,17,0,0,2.904803514480591,True,125000000,125000000,na,na,na,0,0,0,0,27294,474,27291,0,0
750000000,18,0,0,2.9281256198883057,True,125000000,125000000,na,na,na,0,0,0,0,27294,452,27291,0,0
750000000,19,0,0,2.897164821624756,True,125000000,125000000,na,na,na,0,0,0,0,27294,481,27291,0,0
750000000,20,0,0,2.918890953063965,True,125000000,125000000,na,na,na,0,0,0,0,27294,448,27291,0,0
750000000,21,0,0,2.9481394290924072,True,125000000,125000000,na,na,na,0,0,0,0,27294,450,27291,0,0
750000000,22,0,0,2.9195687770843506,True,125000000,125000000,na,na,na,0,0,0,0,27294,446,27291,0,0
750000000,23,0,0,2.9285247325897217,True,125000000,125000000,na,na,na,0,0,0,0,27294,438,27291,0,0
750000000,24,0,0,2.9234731197357178,True,125000000,125000000,na,na,na,0,0,0,0,27294,469,27291,0,0
750000000,25,0,0,2.920372724533081,True,125000000,125000000,na,na,na,0,0,0,0,27294,449,27291,0,0
750000000,26,0,0,2.919703245162964,True,125000000,125000000,na,na,na,0,0,0,0,27294,463,27291,0,0
750000000,27,0,0,2.9092600345611572,True,125000000,125000000,na,na,na,0,0,0,0,27294,463,27291,0,0
750000000,28,0,0,2.919088125228882,True,125000000,125000000,na,na,na,0,0,0,0,27294,463,27291,0,0
750000000,29,0,0,2.9116220474243164,True,125000000,125000000,na,na,na,0,0,0,0,27294,517,27291,0,0
750000000,30,0,0,2.9172916412353516,True,125000000,125000000,na,na,na,0,0,0,0,27294,471,27291,0,0
750000000,31,0,0,2.9201624393463135,True,125000000,125000000,na,na,na,0,0,0,0,27294,442,27291,0,0
750000000,32,0,0,2.9021730422973633,True,125000000,125000000,na,na,na,0,0,0,0,27294,461,27291,0,0
750000000,33,0,0,2.9024152755737305,True,125000000,125000000,na,na,na,0,0,0,0,27294,479,27291,0,0
750000000,34,0,0,3.316051959991455,True,125000000,125000000,na,na,na,0,0,0,0,27294,472,27291,0,0
750000000,35,0,0,2.896618366241455,True,125000000,125000000,na,na,na,0,0,0,0,27294,494,27291,0,0
750000000,36,0,0,2.898179769515991,True,125000000,125000000,na,na,na,0,0,0,0,27294,482,27291,0,0
750000000,37,0,0,2.915550470352173,True,125000000,125000000,na,na,na,0,0,0,0,27294,482,27291,0,0
750000000,38,0,0,2.9312336444854736,True,125000000,125000000,na,na,na,0,0,0,0,27294,452,27291,0,0
750000000,39,0,0,2.930880546569824,True,125000000,125000000,na,na,na,0,0,0,0,27294,422,27291,0,0
750000000,40,0,0,2.927415609359741,True,125000000,125000000,na,na,na,0,0,0,0,27294,438,27291,0,0
750000000,41,0,0,2.9073777198791504,True,125000000,125000000,na,na,na,0,0,0,0,27294,479,27291,0,0
750000000,42,0,0,2.911403179168701,True,125000000,125000000,na,na,na,0,0,0,0,27294,468,27291,0,0
750000000,43,0,0,2.9069502353668213,True,125000000,125000000,na,na,na,0,0,0,0,27294,456,27291,0,0
750000000,44,0,0,2.9113779067993164,True,125000000,125000000,na,na,na,0,0,0,0,27294,447,27291,0,0
