bitrate,trial,sender_rc,receiver_rc,Xfer_time,Xfer_success,in_file_size,out_file_size,dtgrms_sent,dtgrms_received,dtgrms_corrupt,tx_errors,tx_dropped,rx_errors,rx_dropped,snmp_OutDatagrams,snmp_SndbufErrors,snmp_InDatagrams,snmp_InErrors,snmp_RcvbufErrors
250000000,0,0,0,5.034331560134888,True,125000000,125000000,7630,7630,na,0,0,0,0,7630,0,7630,0,0
250000000,1,0,0,5.032719850540161,True,125000000,125000000,7630,7630,na,0,0,0,0,7630,0,7630,0,0
250000000,2,0,0,5.033012866973877,True,125000000,125000000,7630,7630,na,0,0,0,0,7630,0,7630,0,0
250000000,3,0,0,5.032029628753662,True,125000000,125000000,7630,7630,na,0,0,0,0,7630,0,7630,0,0
250000000,4,0,0,5.033152103424072,True,125000000,125000000,7630,7630,na,0,0,0,0,7630,0,7630,0,0
250000000,5,0,0,5.037125587463379,True,125000000,125000000,7630,7630,na,0,0,0,0,7630,0,7630,0,0
250000000,6,0,0,5.0311806201934814,True,125000000,125000000,7630,7630,na,0,0,0,0,7630,0,7630,0,0
250000000,7,0,0,5.03445291519165,True,125000000,125000000,7630,7630,na,0,0,0,0,7630,0,7630,0,0
250000000,8,0,0,5.02948784828186,True,125000000,125000000,7630,7630,na,0,0,0,0,7630,0,7630,0,0
250000000,9,0,0,5.031566619873047,True,125000000,125000000,7630,7630,na,0,0,0,0,7630,0,7630,0,0
250000000,10,0,0,5.036010980606079,True,125000000,125000000,7630,7630,na,0,0,0,0,7630,0,7630,0,0
250000000,11,0,0,5.027742624282837,True,125000000,125000000,7630,7630,na,0,0,0,0,7630,0,7630,0,0
250000000,12,0,0,5.037760972976685,True,125000000,125000000,7630,7630,na,0,0,0,0,7630,0,7630,0,0
250000000,13,0,0,5.031545400619507,True,125000000,125000000,7630,7630,na,0,0,0,0,7630,0,7630,0,0
250000000,14,0,0,5.031221389770508,True,125000000,125000000,7630,7630,na,0,0,0,0,7630,0,7630,0,0
250000000,15,0,0,5.032581567764282,True,125000000,125000000,7630,7630,na,0,0,0,0,7630,0,7630,0,0
250000000,16,0,0,5.034545421600342,True,125000000,125000000,7630,7630,na,0,0,0,0,7630,0,7630,0,0
250000000,17,0,0,5.034628391265869,True,125000000,125000000,7630,7630,na,0,0,0,0,7630,0,7630,0,0
250000000,18,0,0,5.033300161361694,True,125000000,125000000,7630,7630,na,0,0,0,0,7630,0,7630,0,0
250000000,19,0,0,5.0320351123809814,True,125000000,125000000,7630,7630,na,0,0,0,0,7630,0,7630,0,0
250000000,20,0,0,5.033677816390991,True,125000000,125000000,7630,7630,na,0,0,0,0,7630,0,7630,0,0
250000000,21,0,0,5.030680179595947,True,125000000,125000000,7630,7630,na,0,0,0,0,7630,0,7630,0,0
250000000,22,0,0,5.033416271209717,True,125000000,125000000,7630,7630,na,0,0,0,0,7630,0,7630,0,0
250000000,23,0,0,5.035419464111328,True,125000000,125000000,7630,7630,na,0,0,0,0,7630,0,7630,0,0
250000000,24,0,0,5.034117937088013,True,125000000,125000000,7630,7630,na,0,0,0,0,7630,0,7630,0,0
250000000,25,0,0,5.032261848449707,True,125000000,125000000,7630,7630,na,0,0,0,0,7630,0,7630,0,0
250000000,26,0,0,5.031154155731201,True,125000000,125000000,7630,7630,na,0,0,0,0,7630,0,7630,0,0
250000000,27,0,0,5.031768798828125,False,125000000,122247488,7630,7630,na,0,0,0,0,7630,0,7462,168,168
250000000,28,0,0,5.032304286956787,True,125000000,125000000,7630,7630,na,0,0,0,0,7630,0,7630,0,0
