bitrate,trial,sender_rc,receiver_rc,Xfer_time,Xfer_success,in_file_size,out_file_size,dtgrms_sent,dtgrms_received,dtgrms_corrupt,tx_errors,tx_dropped,rx_errors,rx_dropped,snmp_OutDatagrams,snmp_SndbufErrors,snmp_InDatagrams,snmp_InErrors,snmp_RcvbufErrors
1000000000,0,0,0,2.1615161895751953,True,125000000,125000000,na,na,na,0,0,0,0,27146,3274,27143,0,0
1000000000,1,0,0,2.1639516353607178,True,125000000,125000000,na,na,na,0,0,0,0,27146,3131,27143,0,0
1000000000,2,0,0,2.1634128093719482,True,125000000,125000000,na,na,na,0,0,0,0,27146,3326,27143,0,0
1000000000,3,0,0,2.1655123233795166,True,125000000,125000000,na,na,na,0,0,0,0,27146,3256,27143,0,0
1000000000,4,0,0,2.1630301475524902,True,125000000,125000000,na,na,na,0,0,0,0,27146,3289,27143,0,0
1000000000,5,0,0,2.1654083728790283,True,125000000,125000000,na,na,na,0,0,0,0,27146,3282,27143,0,0
1000000000,6,0,0,2.1630260944366455,True,125000000,125000000,na,na,na,0,0,0,0,27146,3219,27143,0,0
1000000000,7,0,0,2.1607823371887207,True,125000000,125000000,na,na,na,0,0,0,0,27146,3289,27143,0,0
1000000000,8,0,0,2.165562629699707,True,125000000,125000000,na,na,na,0,0,0,0,27146,3118,27143,0,0
1000000000,9,0,0,2.1612730026245117,True,125000000,125000000,na,na,na,0,0,0,0,27146,3286,27143,0,0
1000000000,10,0,0,2.160092353820801,True,125000000,125000000,na,na,na,0,0,0,0,27146,3302,27143,0,0
1000000000,11,0,0,2.159843683242798,True,125000000,125000000,na,na,na,0,0,0,0,27146,3323,27143,0,0
1000000000,12,0,0,2.161553382873535,True,125000000,125000000,na,na,na,0,0,0,0,27146,3353,27143,0,0
1000000000,13,0,0,4.277756214141846,True,125000000,125000000,na,na,na,0,0,0,0,27146,3267,27143,0,0
1000000000,14,0,0,2.163538932800293,True,125000000,125000000,na,na,na,0,0,0,0,27146,3233,27143,0,0
1000000000,15,0,0,2.1635844707489014,True,125000000,125000000,na,na,na,0,0,0,0,27146,3274,27143,0,0
1000000000,16,0,0,3.7213473320007324,True,125000000,125000000,na,na,na,0,0,0,0,27146,3302,27143,0,0
1000000000,17,0,0,2.1643943786621094,True,125000000,125000000,na,na,na,0,0,0,0,27146,3281,27143,0,0
1000000000,18,0,0,2.1607701778411865,True,125000000,125000000,na,na,na,0,0,0,0,27146,3327,27143,0,0
1000000000,19,0,0,2.162688970565796,True,125000000,125000000,na,na,na,0,0,0,0,27146,3290,27143,0,0
1000000000,20,0,0,2.1615724563598633,True,125000000,125000000,na,na,na,0,0,0,0,27146,3296,27143,0,0
1000000000,21,0,0,2.162122964859009,True,125000000,125000000,na,na,na,0,0,0,0,27146,3306,27143,0,0
1000000000,22,0,0,2.1639504432678223,True,125000000,125000000,na,na,na,0,0,0,0,27146,3312,27143,0,0
1000000000,23,0,0,2.163297653198242,True,125000000,125000000,na,na,na,0,0,0,0,27146,3297,27143,0,0
1000000000,24,0,0,2.1618056297302246,True,125000000,125000000,na,na,na,0,0,0,0,27146,3279,27143,0,0
1000000000,25,0,0,2.1610074043273926,True,125000000,125000000,na,na,na,0,0,0,0,27146,3284,27143,0,0
1000000000,26,0,0,2.163220167160034,True,125000000,125000000,na,na,na,0,0,0,0,27146,3172,27143,0,0
1000000000,27,0,0,2.16330623626709,True,125000000,125000000,na,na,na,0,0,0,0,27146,3196,27143,0,0
1000000000,28,0,0,5.16312837600708,True,125000000,125000000,na,na,na,0,0,0,0,27146,3271,27143,0,0
1000000000,29,0,0,2.1608498096466064,True,125000000,125000000,na,na,na,0,0,0,0,27146,3301,27143,0,0
1000000000,30,0,0,2.1630210876464844,True,125000000,125000000,na,na,na,0,0,0,0,27146,3288,27143,0,0
1000000000,31,0,0,2.162743330001831,True,125000000,125000000,na,na,na,0,0,0,0,27146,3288,27143,0,0
1000000000,32,0,0,3.000332832336426,True,125000000,125000000,na,na,na,0,0,0,0,27146,3344,27143,0,0
1000000000,33,0,0,2.1633050441741943,True,125000000,125000000,na,na,na,0,0,0,0,27146,3249,27143,0,0
1000000000,34,0,0,2.1626245975494385,True,125000000,125000000,na,na,na,0,0,0,0,27146,3337,27143,0,0
1000000000,35,0,0,2.161630392074585,True,125000000,125000000,na,na,na,0,0,0,0,27146,3253,27143,0,0
1000000000,36,0,0,2.1635849475860596,True,125000000,125000000,na,na,na,0,0,0,0,27146,3169,27143,0,0
1000000000,37,0,0,2.163318157196045,True,125000000,125000000,na,na,na,0,0,0,0,27146,3290,27143,0,0
1000000000,38,0,0,2.4821765422821045,True,125000000,125000000,na,na,na,0,0,0,0,27146,3314,27143,0,0
1000000000,39,0,0,2.1604225635528564,True,125000000,125000000,na,na,na,0,0,0,0,27146,3364,27143,0,0
